audio,text,source
00000048.wav,"Ok, vậy nếu các bạn đã xem đến phút này của video thì có thể nhiều bạn sẽ hỏi là giả dụ như là tôi là người hướng nội như hơn nước ngoại chẳng hạn tôi đã biết thông tin đấy rồi thì bây giờ nó có ích gì cho tôi? Tôi cần phải sử dụng cái thông tin này như thế nào hay nó có ý nghĩa gì không? Đúng không? Thực ra theo mình thì nó có 2 cái ý nghĩa nhỏ nhỏ Thứ nhất, đó là chúng ta hiểu rõ bản thân của chúng ta hơn Ví dụ như bạn là người hướng nội nhiều hơn nước ngoại chẳng hạn bạn biết điểm mạnh của bạn là gì? Suy nghĩ đào sâu nhưng bạn lại cần nhiều thời gian để suy nghĩ một mình hơn chẳng hạn và bạn rất là ngại giao tiếp, ngại làm việc nhóm thì sao?",0
00000049.wav,Bạn có thể nói với sếp của bạn là có thể là cái cuộc họp này chúng ta lùi ra một chút hay là cái trước khi chúng có cuộc họp đấy thì em xin phép được ngồi khoảng 30 phút đến 1 tiếng để suy nghĩ trước khi là chúng ta họp chẳng hạn thay vì việc là bây giờ chúng ta nhảy vào chúng ta có vấn đề phát là nhảy vào họp nhóm luôn Đấy là một cách đúng không?,0
00000050.wav,"Mặc dù thì những cái bài kiểm tra tính cách nó vẫn còn để ngỏ trong cái tính chính xác của nó nhưng mà mình nghĩ là làm nó thì nó cũng sẽ giúp chúng ta biết được phần nào về cái cách mà chúng ta tiếp nhận vấn đề, xử lý vấn đề, phân tích nó xong rồi trình bày nó và đưa ra quyết định cuối cùng đúng không?",0
00000051.wav,Cái lợi ích thứ 2 mình nghĩ đó là chúng ta biết được là chúng ta cần phải thích nghi như thế nào với cái môi trường xung quanh Các bạn có thể tìm đọc thử cuốn Quiet The Power of Introverts in the World The Constable Talking hoặc là xem bài TED Talk ngắn này của bà để hiểu là vì sao mà xã hội chúng ta vẫn luôn ưa thích những người hướng ngoại hơn Từ khi còn bé chúng ta đã được bố mẹ dạy là con cần phải dơ tay nhiều hơn trong lớp cần phải phát biểu nhiều hơn để cho cô giáo chú ý hoặc là cần phải đi ra ngoài nhiều hơn đi chơi với bạn bè nhiều hơn đi hoặc bát lên đúng không?,0
00000052.wav,nghĩa là trong một cái xã hội mà đề cao cái tính cởi mở cái sự giao du thì chúng ta cũng phải cố gắng cởi mở xã giao và học cách giao tiếp với người khác ở trong một cái trường mực nào đó đúng không? ở cái giai đoạn này này thì mình nghĩ là ai cũng đang là một salesman ai cũng đang sell đang cố gắng bán một cái gì đấy chúng ta có nhận ra là cứ một cho đến hai năm chúng ta lại nhảy việc một lần chẳng hạn thì đó là lúc mà chúng ta đi bán chính bản thân của chúng ta cho cái doanh nghiệp kia đúng không?,0
00000053.wav,chúng ta cố gắng nói hay nói tốt về bản thân của chúng ta để doanh nghiệp nhận chúng ta vào làm và đó chẳng phải là chúng ta đang đi bán bản thân đó bó sao đúng không?,0
00000054.wav,"Để bắt đầu video này, mình muốn thử hỏi các bạn một câu Các bạn đã bao giờ hối hận điều gì trong cuộc sống chưa? Mà nếu để cho các bạn chọn ra một điều mà các bạn hối hận nhất trong cuộc đời mình thì nó sẽ là điều gì? Các bạn hoàn toàn có thể dừng lại video này trong khoảng 10, 20, 30 giây, 1 phút tùy thích Nhưng mà mình muốn trước khi các bạn đi vào cái nội dung chính thì chúng ta hãy thử nghĩ một chút Ok chưa?",0
00000055.wav,để chúng ta biết là chúng ta cần phải làm gì với nó đúng không?,0
00000056.wav,"cái nhóm giải pháp thứ 3 ông đưa ra đó là đối mặt đối mặt nghĩa là chúng ta trực tiếp nghĩ về nó là không trốn tránh nghĩa là nghĩ về đề nó này viết nó xuống giấy hoặc là mang ra nó mang nó ra để bàn luận nói chuyện với những người mà bạn thực sự tin tưởng mà có thể đưa cho bạn được giải pháp có thể là bất cứ ai, bạn thân của bạn mẹ của bạn, bố của bạn, đúng không? nhóm giải pháp thứ 4 ông đưa ra đó là hãy tha thứ và có nghĩa là tha thứ cho bản thân mình nghĩa là cho rằng chúng ta hối hận nghĩa là chúng ta đã làm gì đó sai, trong quá khứ thì chúng ta bắt đầu mới cảm thấy hối hận đúng không?",0
00000057.wav,"Thường thì họ sẽ thấy là ồn ít ra là mình không bị hạng 4 mình vẫn còn đứng ở đây và mình vẫn còn có huy chương nhưng mà những người đạt huy chương bạc thì họ chỉ đạt được 4 ,8 điểm trên 10 mà thôi, và những gì họ nghĩ trong đầu là biết thế, cố gắng hơn thì mình sẽ được huy chương vàng đúng không? Nó lại quay lại câu chuyện là ước gì như lúc nãy và ít ra, những người đạt huy chương bạc thì hay ước gì, còn những người đạt huy chương đồng thì thôi ít ra mình còn đứng ở đây, mình còn được giải đúng không?",0
00000058.wav,"chứ mình không thể để những cái lỗi sai trong tuần trước, tháng trước, hoặc là khi mình hồi mình còn nhỏ, nó cứ vẩn vương ở trong đầu mình mãi được. Rõ ràng là sẽ có những cái vấn đề trong quá khứ mà chúng ta cảm thấy, khi mà chúng ta nghĩ lại chúng ta vẫn thấy tiếc là nếu mà chúng ta làm tốt hơn thì nó sẽ khá hơn, đúng không? Nhưng không phải để như thế mà lúc nào chúng ta ngay lập tức chúng ta nghĩ lại, chúng ta có thể nhặt ngay được cái ký ức đấy lại được, mình không phải là người như thế bởi vì nếu mà như thế thì mình mắc một tỷ lỗi sai cả ngày thì chắc là như thế thì đầu óc của mình nó nổ tung ra mất rồi, đúng không?",0
00000059.wav,"Và mình có quan điểm sống tương tự như vậy đối với cái sự tiêu cực của cuộc sống hay là ngay trên cái kênh youtube này này mình nhận được rất là nhiều comment tiêu cực có thể là các bạn đọc, các bạn sẽ không nhìn thấy đâu nhưng mà đối với mình ấy, mình nhìn thấy rất nhiều comment và có những comment mà nó mang tính dọa nạt hoặc là mang tính phỉ báng trên kênh của mình luôn thì rõ ràng là xã hội chúng ta có rất là nhiều người khác nhau, không phải ai cũng đều positive thinking, đúng không?",0
00000060.wav,"Có những người có thể người ta chửi đổng đâu, người ta cũng chả biết mình là ai nhưng người ta cứ xông vào người ta chửi thôi, nhưng mà có thể nó ảnh hưởng rất mạnh đến cái mental health của mình, cái sức khỏe tinh thần của mình, đúng không? Nhưng mà bây giờ sao? Nếu mà các bạn hỏi mình là mình thử khuất ra mình thử nói ra được một cái comment nó khiến cho mình cảm thấy buồn nhất mình không thể nhớ nổi một comment nào luôn bởi vì sau khi mà mình gặp cái vấn đề đó thì mình ngay lập tức mình sẽ nghĩ ok, giải pháp của mình bây giờ là gì? Đối với những người như thế sau đó thì mình tiến hành cái giải pháp đấy và sau đó mình cho nó ra khỏi đầu, đúng không?",0
00000061.wav,"Và đó là cách mình suy nghĩ đối với những cái thứ mà nó không mang tính kiểu mình không việc gì mà khi bây giờ mình ngồi lại mình phải nghĩ là trời ơi, tại sao mình nhận được nhiều comment tiêu cực đấy hay là trời ơi, trong quá khứ mình có nhiều lỗi lầm như thế đúng không? Đấy không phải là cách mình lựa chọn để sống. Mà thường thì những cái thứ mà mình để cho nó hay quanh quẩn trong đầu mình đó là những điểm vui, những cái gì mà mình cảm thấy tự hào hay là những mối quan hệ xung quanh của bản thân mình mình có được. Hay là trích những comment tiêu cực của các bạn, đấy là những cái mà mình rất hay nghĩ về, hoặc là khi cả thi thoảng khi nào mình buồn thì mình sẽ lôi comment các bạn ra mình đọc.",0
00000062.wav,"Kiểu như vậy đúng không? Chúng ta sống phải vui chứ đúng không các bạn? Và một số những cái điểm khác thì mình thấy mình cũng không hài lòng một cuốn sách, đó là ví dụ như là cái cách mà các tác giả làm khảo sát này, hỏi đúng một câu, hết. Thì mình thấy như thế nó hơi bị đơn giản quá. Và chưa kể là tác giả có nói là chúng ta cần phải lưu giữ một cuốn nhật ký về sự hối hận chúng ta phải viết xuống rồi mình thấy không nên như thế mình thấy là chúng ta ok nhận ra được, ok tốt, rồi tìm ra giải pháp tốt, rồi move on không nghĩ nữa, đúng không?",0
00000063.wav,"Đấy là cách mà mình suy nghĩ về cái sự hối hận hay là những cái sự tiêu cực trong cuộc sống. Rồi nhưng mà từ đầu đến giờ thì chúng ta nói khá nhiều về cái sự hối hận, nghĩa là những cái gì mà nó đã xảy ra trong quá khứ nó là lỗi lầm của chính chúng ta, đúng không? Nhưng mà nhỡ đâu chúng ta hối hận những điều mà chúng ta chưa nhìn thấy, chúng ta chưa làm trong tương lai thì sao? Nó là overthinking đấy, chúng ta nghĩ quá nhiều Đâu rồi chúng ta lại nghĩ là nhỡ đâu mà mình làm cái này thì nó lại bị thế này thì sao? Mình lại bị hối hận thì sao đúng không?",0
00000064.wav,"Nghĩa là kiểu chúng ta chưa làm, chúng ta lại nghĩ đến đẩy loại rủi ro, hoặc là tiếc là chúng ta làm thì sẽ bị thế này, không làm thì sẽ bị thế này. Thì trong cuốn sách thì Daniel có nói về loại này thì Daniel có đưa ra một cái quan hiểm là thực sự thì rất là nhiều những quyết định trong cuộc sống, hầu hết quyết định trong cuộc sống của chúng ta đều không mang tính trọng yếu nghĩa là đều không quan trọng đấy. Ví dụ như là chúng ta có nên rủ bạn này đi ăn hay không? Chúng ta có nên mời crush của mình đi chơi hay không? Chúng ta có nên thả mình có nên thả tin cái post này hay là like thôi?",0
00000065.wav,"Mình có nên nói dối đồng nghiệp để mình đỡ phải đi ăn với cái bà đấy không? Mình chả thích cái bà này một chút nào cả, đúng không? Thì vẫn là câu chuyện thay đổi góc nhìn Nhớ bây giờ chúng ta tự nghĩ là chúng ta có phiên bản 50 năm nữa, 20 năm nữa chúng ta có còn quan tâm đến mấy cái quyết định mà nó có đang vật vương trong đầu của chúng ta hay không? Đúng không? Thành ra là nó là có hay không nó cũng không quá quan trọng trong thời gian dài, đúng không?",0
00000066.wav,Mình thì mình thấy là nếu các bạn cảm thấy thực sự hối tiếc vì đã chưa làm một điều gì đó hoặc làm một điều gì đó chưa tốt chưa đúng trong quá khứ thì cái điều đó nó có ý nghĩa lớn nó có giá trị lớn đối với các bạn vì các bạn mới nghĩ về nó nhiều đến vậy. Vậy thì đặc biệt là những cái gì mà nó đã qua rồi hoặc là những cái gì mà nó ngoài tầm kiểm soát của chúng ta thì chúng ta cố gắng đừng nghĩ nhiều về nó nữa bởi vì có nghĩ về nó chúng ta cũng có giải quyết được vấn đề gì đâu đúng không các bạn?,0
